29.14,24.845,25,24.69,85.5,50,0.32,1.01,86,1008.5
31.74714286,28.06285714,32.89,24.69,73.85714286,24,0,3.6,270,1008.428571
32.48411765,29.37764706,33.94,23.94,64.05882353,27.05882353,0.11,4.12,320,1008.411765
31.92761905,28.39952381,33.31,25.27,69.19047619,31.95238095,2.73,4.12,300,1009.47619
29.735,27.23833333,31.83,23.63,64.375,30.625,1.84,3.09,200,1010.166667
30.29714286,27.12333333,31.83,23.16,70.42857143,29.23809524,1,2.57,360,1010.190476
31.4285,27.9385,32.24,24.85,72.4,34.55,1.06,4.63,330,1010.4
31.06666667,27.32375,33,24.08,74.625,24,0,4.63,230,1009.875
30.72652174,26.81217391,30.78,24.53,78.34782609,24,0,3.6,350,1009.782609
31.5347619,27.32857143,32.33,24.81,77.71428571,24,0,2.57,290,1010.190476
31.90166667,27.45125,32.89,24.85,80.25,24.75,0,4.12,330,1009.875
31.57944444,27.04888889,31.83,25,81.27777778,27.5,1.27,4.63,350,1009.333333
31.17916667,27.23916667,33.03,23.74,77.25,27.04166667,1.71,5.14,353,1009
31.36409091,27.32545455,33.74,25,77.68181818,27.40909091,8,4.63,350,1009.5
30.67173913,26.35434783,31.83,23.74,84.86956522,36.82608696,6.59,5.66,323,1010.826087
31.59391304,27.59173913,32.62,23.74,75.56521739,22.2173913,0.88,3.6,358,1010.73913
31.47347826,27.89173913,32.89,23.55,70.52173913,24.26086957,0,3.09,356,1010.73913
30.51782609,27.11652174,33.78,23.56,76.34782609,24.26086957,0,4.12,330,1011.391304
31.57541667,28.08958333,32.89,23.74,70.95833333,28.95833333,0.95,5.66,350,1011.375
32.13478261,28.38913043,33.94,24.81,71.39130435,24,0,3.09,360,1011.391304
32.03043478,27.7773913,33.94,23.93,76.39130435,28.56521739,1.91,4.63,310,1011
31.19681818,28.03363636,33.4,22.85,65.77272727,29.72727273,7.29,2.57,310,1011.045455
31.55652174,28.39173913,34.3,22.67,66.43478261,24.13043478,0,4.12,280,1010.521739
32.40136364,28.50636364,33.94,24.29,71.68181818,24.27272727,0,4.12,240,1009.5
32.58833333,28.185,31.83,24.81,74.5,21.33333333,0,2.57,360,1011.166667
32.74772727,28.12136364,33.94,24.81,78.68181818,30.81818182,18.11,4.63,340,1009.636364
32.93409091,28.77909091,33.04,24.81,74,27.81818182,5.19,5.14,300,1008.590909
32.76304348,28.41043478,33,23.93,77.13043478,28.34782609,7.13,5.14,310,1008.782609
32.53652174,28.64782609,32.89,24.3,72.04347826,33.52173913,3.27,5.14,330,1009.608696
32.63,28.48173913,34,24.64,73.47826087,28.65217391,1.13,3.6,340,1010.826087
32.64136364,28.86727273,34,25.38,71.04545455,24.68181818,0,5.14,330,1011.409091
33.19043478,29.41826087,35,25.71,69.04347826,24.26086957,0,5.14,310,1011.043478
32.82636364,29.37409091,35,25.52,67.72727273,24.54545455,0,5.14,330,1009.545455
32.20863636,28.93545455,33,25.57,68.54545455,21.63636364,0,4.63,310,1009.909091
31.10347826,27.7626087,35,24,72.26086957,24.52173913,0,4.63,320,1010.565217
31.3555,28.9555,33.94,23.56,58.75,24.3,0,2.06,220,1011.15
30.09045455,27.73,32.48,23.55,62,24.27272727,0,3.09,240,1011.227273
30.91545455,28.42681818,33.31,24.53,61.09090909,24.27272727,0,3.09,310,1010.818182
31.86227273,29.06545455,35,24.24,62.04545455,24.54545455,0,3.6,260,1010.409091
31.90478261,28.97869565,34.1,24.44,63.30434783,24,0,5.66,320,1010.173913
32.32727273,29.16318182,33.94,23.93,67.59090909,24,0,5.14,360,1009.318182
31.8025,29.32791667,35,24.8,63.54166667,26.16666667,0.14,5.66,350,1008.916667
29.76625,28.64458333,35.46,22.67,60.58333333,24,0,7.2,350,1008.083333
30.48608696,29.31521739,35.94,24.39,62.82608696,24,0,8.23,340,1008.217391
31.39869565,29.2026087,35,24.62,63.91304348,24,0,6.17,360,1008.347826
32.13043478,28.8026087,33.63,24.29,70.04347826,24.13043478,0,9.77,360,1009.478261
32.99826087,29.01434783,33.04,25.57,72.30434783,21.2173913,0,5.14,350,1011.086957
32.64545455,28.02,35,24.97,80.09090909,23.22727273,0,5.14,350,1010.227273
33.09857143,28.36761905,34.82,24.84,80.0952381,24.14285714,0,6.17,290,1011.095238
33.70772727,29.52363636,35,24.23,70.40909091,22.54545455,0,4.63,260,1010.363636
33.96608696,29.66130435,35,25.19,70.91304348,24.65217391,0,3.6,350,1010.217391
31.64142857,28.09190476,35,23.74,77.52380952,31,1.44,6.69,340,1011.190476
30.09090909,25.75681818,28.18,23.55,86.77272727,47.90909091,9.68,4.12,300,1012.181818
32.48681818,28.62818182,34.79,23.56,71.95454545,21.09090909,0,4.63,300,1011.227273
32.69826087,29.48652174,36.34,24.45,64.82608696,24.13043478,0,3.09,320,1011.086957
32.725,29.52909091,35,24.82,64.63636364,24,0,5.14,350,1010.727273
31.48545455,27.55772727,32.89,24.43,76.77272727,26.5,0.37,6.17,270,1010.818182
30.46227273,26.61454545,32,23.93,80.54545455,33.95454545,3.63,4.63,350,1012.272727
32.05956522,27.45869565,32.85,23.93,80.65217391,27.39130435,1.69,5.66,310,1010.956522
33.28272727,28.37318182,32.8,25,78.45454545,24.40909091,0,5.66,250,1009.318182
33.49809524,28.87333333,34,25.71,77.33333333,27,2.87,5.14,320,1008.952381
31.13695652,26.76347826,32.59,24.79,83.43478261,44.17391304,19.03,4.12,360,1008.956522
31.3055,26.954,32.85,24.62,80.85,30.5,5.08,3.6,360,1008.55
32.65708333,27.79875,33.74,24.8,80.25,33,22.42,3.6,300,1008.458333
31.84545455,27.445,32.31,23.93,80.95454545,28.40909091,4.97,8.75,340,1007.863636
32.03826087,27.2573913,32.89,24,84,24.26086957,4.25,4.63,309,1007.043478
33.61,28.49,33.41,25.71,80.66666667,34.57142857,5.06,4.63,300,1007.714286
32.53545455,28.74318182,35,25.71,72.22727273,26.90909091,0,5.66,330,1009
31.92045455,27.62636364,31.6,25,77.5,36.09090909,3.22,4.63,360,1009.454545
32.1873913,27.23478261,30,25,82.04347826,38.65217391,5.27,2.57,360,1008.869565
30.82052632,26.26631579,31,24.63,85.36842105,36.89473684,9.61,3.6,347,1008.263158
31.88791667,27.58916667,33,24.11,79.125,29.16666667,4.46,3.6,330,1007.916667
31.33095238,26.82142857,32.89,23.74,82.80952381,30.47619048,2.71,4.12,210,1008.047619
32.83913043,28.92565217,33.94,23.04,72.60869565,24.39130435,0,3.6,350,1007.478261
29.81285714,26.68619048,30.78,24.44,84.95238095,36.19047619,3.23,2.57,310,1008.333333
32.77869565,29.47,35,25.42,71.91304348,37.7826087,19.84,3.6,320,1006.521739
33.71681818,30.08363636,35,25.51,67.63636364,24.40909091,0,4.63,360,1006.409091
32.56125,30.11333333,35,25.89,64,26.16666667,0.11,4.63,349,1006.833333
33.11772727,29.38818182,35,26.41,71.04545455,30.40909091,12.38,4.63,350,1007.227273
33.89217391,29.72869565,34,25.89,71.04347826,24,0,5.14,330,1007.695652
33.7373913,29.42347826,33.94,26.59,73.2173913,38.26086957,22.69,5.14,352,1008.565217
29.79791667,27.4075,35,24,84,41.625,7.95,5.14,353,1009.25
30.59,27.83181818,32.89,25,79.40909091,26.5,0.87,3.6,352,1009.954545
30.73863636,28.10363636,34,24.3,76.59090909,35.90909091,10.53,5.14,353,1010.181818
32.98238095,29.0152381,34,24.08,75.61904762,35.9047619,6.27,4.12,340,1009.190476
31.55608696,28.13826087,32.89,25,80.13043478,29.7826087,35.34,5.66,300,1009.217391
32.13521739,28.78956522,33.94,25,77.86956522,24.52173913,0,3.6,280,1010.304348
30.73409091,28.12136364,33.94,24.08,78,23.59090909,0,7.2,320,1010.818182
29.99086957,27.41,33.94,24.11,82.08695652,33.39130435,12.48,5.14,350,1011.130435
29.61454545,26.98636364,32.89,24.08,83.63636364,37.36363636,16.36,4.63,360,1011.181818
29.84521739,27.27826087,33.72,23.73,80.26086957,30.13043478,5.31,5.14,352,1010.652174
29.09882353,26.72823529,33,24.11,84.94117647,38.17647059,6.96,4.63,346,1010.529412
26.92615385,25.71,28.22,24.7,88.92307692,28.84615385,3.16,3.09,350,1011.076923
27.96636364,26.04727273,30.38,23.93,83.72727273,29.72727273,3.37,4.63,355,1012.181818
31.38958333,28.55916667,34,23.93,72.875,29.5,2.45,5.14,340,1011.083333
29.68545455,27.23636364,32.89,24.81,82.27272727,27.27272727,1.33,3.6,360,1010.5
31.91818182,28.83636364,33.74,25,73.31818182,30.13636364,2.67,6.17,357,1009.590909
30.92913043,28.39565217,32.89,25.7,75.26086957,38.52173913,19.47,5.14,355,1009.913043
29.74043478,26.95782609,31.83,23.93,84.04347826,46.52173913,31.92,6.17,360,1010.565217
31.19130435,28.3226087,33,24.07,73.26086957,40.04347826,29.33,4.12,340,1010
31.85434783,28.77434783,33,24.65,72.08695652,28.52173913,0.26,3.6,350,1010.043478
31.95363636,28.66318182,33.04,25.52,76.18181818,27.27272727,1.15,3.6,330,1009.909091
29.28318182,26.915,32.32,24.08,89.18181818,44.77272727,22.82,3.09,340,1010.272727
29.04095238,26.99714286,31.76,25.52,86.57142857,40.33333333,40.28,3.6,352,1010.857143
28.72,26.83782609,31.83,24.9,85.2173913,42.26086957,7.73,3.6,320,1010.782609
30.32173913,27.52043478,31.83,25,82.04347826,38.91304348,7.92,4.63,358,1010.217391
28.95083333,26.69875,31.78,24.11,85.20833333,43.625,16.7,4.12,353,1009.916667
31.51409091,28.13,33.04,24.3,79.31818182,36.27272727,28.74,4.63,290,1009.409091
30.97565217,28.0326087,35,25,82.69565217,34.7826087,3.31,4.12,310,1008.391304
29.54190476,27.18428571,33.94,24.3,83.66666667,39.23809524,13.95,3.6,320,1007.666667
29.5773913,27.1273913,32.89,24.11,84.56521739,23.26086957,0.8,5.66,330,1007.391304
29.05681818,26.60181818,33,23.23,85.68181818,36.77272727,16.88,5.14,330,1008.090909
28.32416667,26.39,33,23.51,86.95833333,48.58333333,16.61,4.12,280,1009.5
31.26190476,27.64428571,33.62,24.06,81.42857143,85.47619048,0.11,4.02,318,1008.714286
29.25181818,26.31409091,32.4,24.06,88.95454545,79,4.29,1.92,322,1008.681818
30.60590909,27.11454545,32.51,24.62,85.31818182,82.40909091,3.11,3.2,352,1007.727273
32.38727273,27.73727273,32.62,24.62,86.36363636,84.13636364,29.25,2.1,359,1007.636364
32.38666667,28.62,33.51,25.18,78.875,75.70833333,8.68,3.13,329,1007.083333
31.42478261,27.55913043,31.62,25.18,87.39130435,74.08695652,8.97,1.53,270,1006.913043
30.98052632,28.34210526,34.62,25.89,81.36842105,73.10526316,1.68,2.08,287,1006.421053
31.31772727,27.88454545,32.39,25.19,83.45454545,41.40909091,18.33,2.57,326,1007.363636
30.81666667,27.55555556,30.25,25.89,87,24,0,3.6,150,1008
29.68,26.86888889,27.85,25.89,90,31,1.15,1.1,335,1008
26.46555556,25.66666667,26.08,25,92.88888889,31,0.18,2.57,187,1009.333333
27.69136364,25.90136364,32,24.82,90.18181818,56.63636364,18.07,8.75,358,1008.772727
29.6645,26.866,31.08,24.97,88.3,77.1,26.14,3.13,357,1009
32.19857143,28.69190476,33.39,26.08,78.52380952,75.61904762,0,3.13,324,1009.47619
28.8495,26.7615,31.64,23.74,83.95,86.15,22.74,2.24,348,1009.45
31.75272727,28.21136364,31.74,24.97,80.59090909,74.5,0,2.7,333,1008.909091
31.46363636,28.69363636,32.75,25.74,77.59090909,65.13636364,0,3.13,357,1008.818182
34.08571429,29.99071429,35.53,26.6,74.64285714,45.14285714,0.86,3.03,289,1009.571429
32.16130435,28.77304348,35.53,23.79,76.73913043,73.95652174,8.76,4.02,330,1008.478261
32.52095238,28.64428571,34.1,24.97,79.71428571,80.85714286,28.24,4.47,360,1008.619048
28.07652174,25.75869565,30.3,23.81,91.08695652,80.65217391,14.62,6.26,360,1010.173913
33.93238095,29.32761905,34.97,25.53,78.9047619,48.80952381,0,2.82,241,1009.761905
32.77222222,29.21944444,35.53,25.53,75,45.72222222,0.15,2.74,225,1009.055556
34.34454545,30.25045455,35.53,26.08,69.72727273,59.72727273,14.3,3.6,225,1007.636364
32.87785714,29.51071429,34.97,26.08,72.28571429,54.07142857,0,4.12,160,1008.071429
33.08368421,29.33894737,35.53,24.97,74.78947368,61.26315789,0,3.13,283,1007.473684
33.0636,29.252,35.53,25.52,75.08,47.2,7.26,4.02,315,1008.04
33.05809524,29.18666667,35.53,24.97,75.0952381,65.47619048,2.24,5.36,170,1008.571429
31.44045455,28.26454545,35.53,23.86,81,72.72727273,0.24,3.09,315,1009.318182
29.47052632,26.82894737,30.74,23.86,85.21052632,79.26315789,0,3.13,354,1010.473684
30.31294118,27.64647059,33.86,23.86,78.64705882,58.23529412,0,2.18,327,1009.764706
30.03333333,27.25866667,31.08,24.97,82.33333333,82.2,1.62,2.94,318,1009.8
32.62631579,29.32210526,35.53,25.53,75.31578947,55.42105263,0,2.38,270,1009.210526
30.401,28.1065,34.41,24.41,74.45,78.2,0,3.58,335,1008.8
28.001,26.1175,31.64,23.74,82,67.6,1.13,5.81,359,1008.3
29.88904762,28.1847619,32.75,24.97,71.42857143,83.04761905,1.91,2.02,266,1008.380952
29.08318182,27.1,31.64,24.97,80.27272727,76.59090909,16.55,2.24,320,1009.454545
31.24652174,28.37173913,34.97,24.99,76.60869565,57.73913043,4.12,2.52,315,1008.695652
28.96909091,27.06909091,31.58,25.53,81.04545455,40.04545455,4.44,5.36,315,1008.909091
30.69111111,27.93333333,31.74,25.52,76.66666667,47.44444444,0.26,2.86,350,1009
